0.01082	-0.53485	0.01082	-0.53485
0.01084	-0.50485	0.01084	-0.50485
0.01086	-0.44708	0.01086	-0.44708
0.01088	-0.36478	0.01088	-0.36478
0.01091	-0.26318	0.01091	-0.26315
0.01093	-0.14938	0.01093	-0.14935
0.01095	-0.03305	0.01095	-0.03305
0.01098	0.07388	0.01098	0.07391
0.01100	0.16122	0.01100	0.16119
0.01102	0.22281	0.01102	0.22281
0.01104	0.25476	0.01104	0.25476
0.01107	0.25729	0.01107	0.25729
0.01109	0.23181	0.01109	0.23184
0.01111	0.18115	0.01111	0.18112
0.01113	0.10834	0.01113	0.10834
0.01116	0.01816	0.01116	0.01816
0.01118	-0.08533	0.01118	-0.08533
0.01120	-0.19305	0.01120	-0.19305
0.01122	-0.29422	0.01122	-0.29425
0.01125	-0.37997	0.01125	-0.38000
0.01127	-0.44009	0.01127	-0.44006
0.01129	-0.46982	0.01129	-0.46979
0.01132	-0.46826	0.01132	-0.46826
0.01134	-0.43674	0.01134	-0.43674
0.01136	-0.37924	0.01136	-0.37924
0.01138	-0.30051	0.01138	-0.30048
0.01141	-0.20529	0.01141	-0.20529
0.01143	-0.09790	0.01143	-0.09787
0.01145	0.01514	0.01145	0.01511
0.01147	0.12485	0.01147	0.12485
0.01150	0.22424	0.01150	0.22421
0.01152	0.30231	0.01152	0.30228
0.01154	0.35220	0.01154	0.35223
0.01156	0.36942	0.01156	0.36942
0.01159	0.35349	0.01159	0.35352
0.01161	0.30942	0.01161	0.30942
0.01163	0.24167	0.01163	0.24167
0.01166	0.15842	0.01166	0.15845
0.01168	0.06375	0.01168	0.06378
0.01170	-0.03488	0.01170	-0.03485
0.01172	-0.13046	0.01172	-0.13046
0.01175	-0.21729	0.01175	-0.21729
0.01177	-0.28659	0.01177	-0.28659
0.01179	-0.33023	0.01179	-0.33020
0.01181	-0.34259	0.01181	-0.34259
0.01184	-0.32254	0.01184	-0.32257
0.01186	-0.26996	0.01186	-0.26996
0.01188	-0.19165	0.01188	-0.19165
0.01190	-0.09503	0.01190	-0.09503
0.01193	0.01291	0.01193	0.01291
